file name, Colony ID, Total Islands, Total DAPI,Mean cells, STDEV cells, Mean Area, STDEV Area, Mean Perimeter, STDEV Perimeter, Mean Eccentricity, STDEV Eccentricy, Mean Circ, STDEV Circ, Mean Centroid, nan , STDEV Centroid, Mean Dist from center, STDEV dist center
/home/synth/image_segmentation_clustering/images/bullseye/EBICS_BULLSEYE_A - 5_E_D(cropped).tif,2,3,11420,466.0,568.5513755736298,158994.33333333334,193612.17282724992,3372.4184677313847,2555.244790347359,0.9418017188612655,0.026503624194625586,0.1434229849221841,0.08467874287875168,1744.8426487685144, 529.7324243513269, 0.00012788153175035687, 7.37432469815661e-05
/home/synth/image_segmentation_clustering/images/bullseye/EBICS_BULLSEYE_B - 10E_D(cropped).tif,2,2,7328,997.0,899.0,464223.5,422662.5,10092.062148486955,7541.1824971483775,0.8746114904735913,0.09468230224294255,0.058053413558636344,0.022209683548439205,1575.6708907480554, 491.7512449217035, 0.0001922009448617733, 0.0001115491091293876
/home/synth/image_segmentation_clustering/images/bullseye/EBICS_BULLSEYE_A - 9_E_D (cropped).tif,2,2,6714,692.0,524.0,226293.0,177787.0,4462.894639167462,1352.4220587163222,0.8284813995114599,0.01340967333257892,0.10657676070325463,0.04357501667168913,1966.8966834648886, 972.2236335708545, 0.0001702563539056532, 8.529566311930155e-05
/home/synth/image_segmentation_clustering/images/bullseye/EBICS_BULLSEYE_A - 9_E_D (cropped).tif,3,3,2981,421.0,512.6525789135043,161811.66666666666,192999.61065475986,5969.17560828058,6199.666505034835,0.588479400930724,0.24165897504930628,0.13030582103687255,0.12441089265179459,1066.2412019624078, 377.70971997866235, 0.0002914483648823844, 3.3905380349993676e-05
/home/synth/image_segmentation_clustering/images/bullseye/EBICS_BULLSEYE_A - 9_E_D (cropped).tif,4,1,2404,534.0,0.0,153940.0,0.0,3511.0036764678275,0.0,0.7032180855747614,0.0,0.15692739943981526,0.0,2792.6610302715344, 522.0348447447059, 0.00037880449317036755, 0.0
